Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,free_ligand_dipole_moment_dft,free_ligand_lone_pair_occupancy_min_donor_dft,free_ligand_lone_pair_occupancy_max_donor_dft,free_ligand_dispersion_energy_dft,free_ligand_nbo_charge_min_donor_dft,free_ligand_nbo_charge_max_donor_dft,free_ligand_mulliken_charge_min_donor_dft,free_ligand_mulliken_charge_max_donor_dft,free_ligand_homo_energy_dft,free_ligand_lumo_energy_dft,free_ligand_homo_lumo_gap_dft,free_ligand_hardness_dft,free_ligand_softness_dft,free_ligand_electronegativity_dft,free_ligand_electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos,nbo_charge_max_donor_dft_abs_diff,nbo_charge_min_donor_dft_abs_diff,mulliken_charge_max_donor_dft_abs_diff,mulliken_charge_min_donor_dft_abs_diff,lone_pair_occupancy_max_donor_dft_abs_diff,lone_pair_occupancy_min_donor_dft_abs_diff
L168,1.405074415,1.39247586,0.079575923,0.601817793,0.52787155,0.41006928,0.643260106,0.269666919,0.195812436,0.180277008,0.054433774,0.533373562,0.859930663,0.639861553,0.484900064,0.75314665,111.0340729,274.8109046,2.422760888,2.443138598,0.545506429,0.880188921,0.908824078,0.571181956,0.588847324,0.55102499,0.46269277,57.11214886,65.54839253,64.01344099,970.0225738,3.143941299,1.715856653,4.843601821,3.536035558,0.394492439,-3.143941299,0.392094259,0.073481875,-3300.0335,-3299.86872,1.131861,0.000552675,2.098139493,1.23789,1.22598,-5.98932282,-0.16025,0.93713,0.97431,-0.343527,0.230891,0.259193,-8.413760257,-4.038441655,4.375318602,2.187659301,0.457109569,6.226100956,8.8597738,4.0252046817522205,1.40487,1.40379,-4.606976633462424,0.76672,0.78407,0.302756,0.30708,-5.1824082827725,-0.4149736220125,4.76743466076,2.38371733038,0.4195128286626943,2.7986909523925,1.642952993456442,0.93713,0.97431,0.880188921,0.908824078,2.422760888,2.443138598,0.16008439930770837,0.269666919,0.643260106,0.2919633769622985,0.054433774,0.859930663,1.823809054629347,0.2018555861499645,1.22598,1.23789,-0.8811694705529795,-0.4728005543200874,-0.9969241737103639,-0.0783721370890706,0.19023999999999996,0.17041000000000006,0.04788700000000001,0.07186500000000001,0.17781000000000002,0.16698000000000013
L169,1.401032929,1.401372918,-43.83137002,-43.96780822,0.479318354,0.491133591,0.478569761,0.49092296,0.185053198,0.131490411,0.131689656,0.183419388,0.773583509,0.850776771,0.850156265,0.773720135,99.01997734,248.8969494,2.44805216,2.450183822,0.549880032,0.938874394,0.938920984,0.575883713,0.594458548,0.561067395,0.48498759,67.17624236,71.46185812,72.54932257,967.0233419,3.435200067,0.036178364,4.905803222,3.887556062,0.392552773,-3.435200067,0.452355995,0.067191492,-4457.41535,-4457.2595,1.30706,0.000522723,69.65269484,1.17781,1.17724,-7.236994651,-0.15091,1.01495,1.01589,-0.44227,0.397405,0.398586,-8.219198854,-4.354910063,3.864288791,1.932144395,0.517559662,6.287054459,10.22880429,1.225330804313676,1.32648,1.3261,-5.847005831260718,0.80728,0.80729,0.374233,0.374372,-5.114107706297,-0.26122929648,4.852878409817,2.4264392049085,0.4121265424565663,2.6876685013885,1.4885108101499502,1.01495,1.01589,0.938874394,0.938920984,2.44805216,2.450183822,0.0069840461796972005,0.478569761,0.491133591,0.3514231634813909,0.131490411,0.850776771,50.31798966378358,0.274757040071322,1.17724,1.17781,-0.9982119896811467,0.059773101448781424,-0.6526901266194377,-0.7576249722742132,0.2086,0.20767000000000002,0.024214000000000013,0.023172000000000026,0.14886,0.14867000000000008
L170,1.392406107,1.387614114,2.09928394,-8.729413712,0.554963197,0.583125075,0.388627656,0.592296044,0.371609275,0.313002738,0.288222335,0.086796878,0.738317119,0.853247411,0.896369753,0.690458435,88.99766483,252.728616,2.34798401,2.317206414,0.522648388,0.916266772,0.899180022,0.545605487,0.578084103,0.567560887,0.529686104,60.37027768,66.40046256,64.84699631,1276.585189,3.569275207,1.476075346,5.700035956,4.470009904,0.046698741,-3.569275207,0.900734698,0.071381532,-4467.677785,-4467.448126,1.795702,0.00077028,4.785668021,1.11484,1.1207,-9.984668477,-0.27516,1.1163,1.10977,-0.583386,0.343628,0.340736,-8.147088684,-4.25504428,3.892044404,1.946022202,0.513868752,6.201066482,9.879955501,2.5632841902528094,1.26886,1.26813,-8.567408796195984,0.85207,0.86957,0.33649,0.355346,-4.944308663585,-1.377440311231,3.566868352354,1.7834341761769998,0.5607159565281054,3.160874487408,2.801092313528481,1.10977,1.1163,0.899180022,0.916266772,2.317206414,2.34798401,0.09541510623671096,0.388627656,0.592296044,0.30116891513089705,0.086796878,0.896369753,3.156407061830869,0.22334200013804473,1.11484,1.1207,0.8588757117788521,0.5121840603888119,0.9856536076462873,0.168780821581893,0.24019999999999997,0.2642300000000001,0.014610000000000012,0.007137999999999978,0.14742999999999995,0.15402000000000005
L171,1.391463927,1.391358147,-1.442636019,-1.04914881,0.307016845,0.339018461,0.307102236,0.33918355,0.06514747,0.128342337,0.128831911,0.066052612,0.54888622,0.549694586,0.54953519,0.548151859,92.03495931,244.0935874,2.390184788,2.389182255,0.501368571,0.914176062,0.914024646,0.51784883,0.516729211,0.444928341,0.323087389,49.0546129,55.0738694,55.36330867,687.2118791,3.601110044,1.316921953,5.053635488,4.135464372,0.32671884,-3.601110044,0.534354328,0.077789806,-2223.77775,-2223.673708,0.703968,0.000348959,4.148169259,1.21253,1.21276,-3.810250208,-0.23718,0.99226,0.99179,-0.481296,0.353722,0.352993,-8.888598927,-4.721175306,4.16742362,2.08371181,0.479912815,6.804887116,11.11153866,0.2076090075117166,1.39269,1.39284,-2.6209119043430142,0.77158,0.77154,0.355955,0.355835,-5.269212601082001,-0.8694037523475,4.399808848734501,2.1999044243672503,0.4545652024349312,3.0693081767147503,2.1411504471058214,0.99179,0.99226,0.914024646,0.914176062,2.389182255,2.390184788,0.018499304062104854,0.307016845,0.33918355,0.24276068758431094,0.06514747,0.549694586,13.12269298181856,0.21219509958810243,1.21253,1.21276,-0.8008854096399463,-0.5988176355334364,-0.8137873712677101,0.5811627262352518,0.22024999999999995,0.22068,0.002842000000000011,0.0022330000000000405,0.18008000000000002,0.18015999999999988
L172,1.390236579,1.39033728,14.80117894,14.71588053,0.326164303,0.631089074,0.326058988,0.631239931,0.159646596,0.541485686,0.541235206,0.159578283,0.49268201,0.720692462,0.721244656,0.492539692,85.11633625,274.9200726,2.328966211,2.328052344,0.583121739,0.922754379,0.922987328,0.618893923,0.643528665,0.590796635,0.478774699,69.19196596,68.88063206,68.37515754,915.3550569,3.895312986,0.353704125,6.052022754,5.104908459,0.003572719,-3.895312986,1.209595473,0.07629149,-3141.327195,-3141.191147,0.942565,0.000456307,3.122667893,1.19062,1.19092,-5.949471072,-0.26216,1.02921,1.02865,-0.525633,0.325801,0.325974,-8.03089607,-4.603622123,3.427273947,1.713636974,0.583554169,6.317259096,11.64417059,0.8086530096401051,1.3796,1.37971,-4.366397907434251,0.79757,0.7974,0.356767,0.356699,-5.446630831608,-1.85581646041,3.5908143711980003,1.795407185599,0.5569767170483786,3.651223646009,3.712649202951558,1.02865,1.02921,0.922754379,0.922987328,2.328052344,2.328966211,0.17612236512190824,0.326058988,0.631239931,0.21688104179792841,0.159578283,0.721244656,1.2314224922417314,0.4894153784222626,1.19062,1.19092,-0.2891459923249215,-0.9572850124818817,-0.9995283188520158,0.030710581447817728,0.23125000000000007,0.23163999999999996,0.030725000000000002,0.030965999999999994,0.18879,0.18897999999999993
L173,1.387811238,1.402908498,0.536205471,-6.041699377,0.367798,0.152174903,0.119117287,0.241698593,0.093685067,0.010394904,0.031657207,0.007024815,0.641910932,0.293954902,0.451739979,0.23120976,82.5397026,217.2755769,2.28970452,2.13232885,0.409819931,0.874848584,0.692688921,0.399645429,0.362922172,0.301967209,0.220194349,40.87734544,51.101242,39.58583123,600.0729873,3.676525923,1.169178613,4.81112877,4.123178772,0.481524079,-3.676525923,0.446652849,0.08031625,-1585.576969,-1585.493422,0.47468,0.000280218,5.360590142,1.27845,1.1748,-2.310934432,-0.01382,-0.48521,1.08329,-0.205212,-0.301854,0.383584,-9.036084634,-4.824306456,4.211778178,2.105889089,0.474858816,6.930195545,11.40316708,1.2315135971640754,1.35157,1.35793,-1.3819344483460103,-0.48228,0.8292,-0.141681,0.384991,-5.4942507554455,-0.6751144630904999,4.819136292355,2.4095681461775,0.4150121263789048,3.084682609268,1.9744755538487888,-0.48521,1.08329,0.692688921,0.874848584,2.13232885,2.28970452,0.11119425609089731,0.119117287,0.367798,0.23238764512174004,0.007024815,0.641910932,2.089924905219668,0.0589739338170118,1.1748,1.27845,0.7567281451541654,0.6537296951581261,-0.48440577348888475,-0.8748434411999871,0.25409000000000004,0.002929999999999988,0.001407000000000047,0.160173,0.18313000000000001,0.07311999999999985
L174,1.410582714,1.386129406,-6.926520458,1.3881446,0.395589851,0.331489841,0.128689593,0.335007941,0.051815123,0.002026608,0.053471704,0.002026608,0.739364579,0.660953075,0.616544178,0.255352579,91.15175643,195.8223287,2.309218569,2.106186475,0.421729407,0.887520965,0.678554789,0.411826547,0.393173899,0.3586818,0.297679363,45.23160921,56.60833905,38.48859057,751.5239461,3.111946805,1.403591129,4.863484545,3.507546256,0.378114906,-3.111946805,0.395599451,0.067818283,-3485.775695,-3485.667035,0.665217,0.000364447,3.39101529,1.72717,1.14517,-3.626000444,0.04901,-1.0039,1.10865,-0.223137,-0.552694,0.370945,-8.609410116,-3.931228798,4.678181318,2.339090659,0.427516563,6.270319457,8.404314289,5.156872840200736,0.95975,1.29807,-2.647234486644264,1.71064,0.87617,0.686396,0.404531,-5.226218612703001,-0.530622008475,4.695596604228001,2.3477983021140005,0.4259309665142792,2.878420310589,1.7644836604897105,-1.0039,1.10865,0.678554789,0.887520965,2.106186475,2.309218569,0.11644823784255509,0.128689593,0.395589851,0.3219200551309695,0.002026608,0.739364579,2.7644905676136076,0.01574803333164633,1.14517,1.72717,-0.04555370611151183,-0.9989618910947033,0.8642130672228643,0.5031260025493107,0.2324799999999999,2.71454,0.03358599999999995,1.23909,0.15290000000000004,0.7674200000000001
L175,1.391909209,1.389820284,15.08495712,1.673173232,0.52407166,0.447937243,0.419485037,0.407060679,0.231972584,0.11995127,0.145283867,0.200064897,0.816170736,0.775923217,0.66883749,0.638905176,97.62688062,230.330113,2.347571175,2.360884587,0.574788017,0.930563968,0.926376724,0.587285085,0.584864085,0.537145676,0.44957817,66.49482111,62.25186009,57.38983443,961.2150249,3.123918839,0.415099818,5.133069459,3.636584459,0.225596161,-3.123918839,0.51266562,0.068474036,-4196.777316,-4196.629404,0.950559,0.000496099,6.880196228,1.13291,1.11661,-5.785978235,-0.2647,1.07414,1.12884,-0.595009,0.351603,0.449975,-8.174300069,-4.169872645,4.004427424,2.002213712,0.499447184,6.172086357,9.513132832,2.269208593320588,1.28518,1.28063,-4.432523556815721,0.84982,0.87722,0.38471,0.431664,-4.9685267962795,-0.724911297732,4.2436154985475,2.12180774927375,0.4712962332908242,2.8467190470057497,1.9096474068772455,1.07414,1.12884,0.926376724,0.930563968,2.347571175,2.360884587,0.052489020295900225,0.407060679,0.52407166,0.301346624099227,0.11995127,0.816170736,5.74113638243624,0.29467663222759966,1.11661,1.13291,-0.23528166527149866,-0.9719272287507282,-0.8381318449525039,-0.5454676988388146,0.25162000000000007,0.22432000000000007,0.01831100000000002,0.033107,0.16401999999999983,0.1522699999999999
L176,1.40172182,1.391383425,22.03584748,0.176015302,0.323246785,0.315846251,0.475925494,0.537167759,0.098011533,0.042718159,0.313002738,0.16692189,0.548482037,0.588974343,0.761332779,0.784929097,91.43485975,236.7540127,2.345547542,2.328829075,0.547463194,0.909517098,0.912353243,0.56466467,0.561435701,0.512959771,0.412875791,60.67788543,56.19076586,63.64701023,792.5047386,3.206761024,0.433869128,5.044298812,3.688503509,0.283443673,-3.206761024,0.481742484,0.071277015,-4031.198635,-4031.075552,0.718213,0.000412822,6.332841206,1.12188,1.11993,-4.600489864,-0.30258,1.05424,1.09143,-0.626123,0.34735,0.391217,-8.384099848,-4.315997783,4.068102065,2.034051032,0.49162975,6.350048815,9.912022686,1.81005628917998,1.27857,1.28865,-3.3328800523532114,0.79684,0.82591,0.341342,0.365054,-5.36064285485,-0.490349158601,4.870293696249,2.4351468481245,0.4106528527304952,2.9254960067255,1.757291740323268,1.05424,1.09143,0.909517098,0.912353243,2.328829075,2.345547542,0.11086287632614665,0.315846251,0.537167759,0.2966165338950679,0.042718159,0.784929097,2.6755262331680263,0.13524985294189862,1.11993,1.12188,-0.32278715208647796,-0.9464715814264584,-0.9063499036164488,-0.4225279306915152,0.26551999999999987,0.2574000000000001,0.026162999999999992,0.006008000000000013,0.16871999999999998,0.15669
L177,1.386145815,1.385931015,9.99311081,10.64213454,0.423051525,0.38835156,0.423481325,0.389159926,0.075132498,0.076532907,0.078599364,0.077090793,0.770970552,0.700170212,0.699720488,0.769871857,98.05434628,233.6892716,2.285868589,2.284787608,0.569424385,0.878884411,0.87882035,0.568051331,0.54104057,0.476962674,0.40593352,69.8134168,63.46351475,64.01615562,1020.765103,3.48173075,3.02328859,5.738434112,4.405404286,0.031239423,-3.48173075,0.923673536,0.091318155,-3557.745884,-3557.592859,1.082774,0.000513248,9.26221353,1.11139,1.11161,-6.433595596,-0.43697,1.88122,1.8804,-0.894095,0.965425,0.965341,-8.063277618,-4.694236035,3.369041583,1.684520792,0.59364064,6.378756826,12.07718505,0.4343483164466049,1.42085,1.42032,-5.185293840629388,1.53591,1.53562,0.783011,0.782852,-5.325268054285001,-1.2998878638385,4.0253801904465005,2.0126900952232503,0.4968474790894614,3.3125779590617506,2.7259966054646267,1.8804,1.88122,0.87882035,0.878884411,2.284787608,2.285868589,0.01992825685569867,0.38835156,0.423481325,0.35290799732108286,0.075132498,0.770970552,17.708924562569834,0.19346516336898456,1.11139,1.11161,-0.61703868741167,-0.7869328168511486,0.9361146696043019,0.35169493222340953,0.3447800000000001,0.3453099999999998,0.182489,0.18241399999999997,0.30871000000000004,0.30945999999999985
L178,1.38855105,1.388568506,-5.938552791,-5.899743872,0.379362757,0.36782931,0.379257442,0.36767276,0.043987635,0.156475752,0.15636759,0.043799776,0.714737879,0.579182867,0.578977929,0.714715108,90.06764534,221.8089281,2.324934775,2.325206317,0.512439433,0.899273202,0.899587682,0.515121656,0.498774085,0.450071432,0.373663634,53.87280131,57.51850119,57.90300201,827.2439189,3.489835855,0.383054029,5.328671964,4.145803527,0.173295708,-3.489835855,0.655967672,0.075480167,-2676.626626,-2676.509409,0.713618,0.000393148,6.019811459,1.12069,1.12066,-4.574557354,-0.28966,1.11386,1.11389,-0.537772,0.395572,0.395832,-8.593899626,-4.429741372,4.164158254,2.082079127,0.480289143,6.511820499,10.18304388,3.336799709302313,1.2742,1.27414,-3.390416583148544,0.86176,0.86176,0.382042,0.382165,-5.0305687541935,-0.728176663938,4.3023920902555,2.15119604512775,0.4648576787154768,2.87937270906575,1.9270180457263448,1.11386,1.11389,0.899273202,0.899587682,2.324934775,2.325206317,0.0066740735110081655,0.36767276,0.379362757,0.29974377097936833,0.043799776,0.714737879,44.91166758726485,0.11912706288058979,1.12066,1.12069,0.861665045902573,-0.5074774366114387,0.9471238536149793,-0.32086820645478614,0.2521300000000001,0.2521000000000001,0.01366700000000004,0.013529999999999986,0.15348000000000006,0.15351000000000004
L179,1.388387028,1.403753022,2.919779459,2.995437764,0.290852371,0.256972157,0.268795933,0.305357417,0.019508946,0.006876804,0.060809618,0.000893757,0.562195795,0.50706751,0.549905216,0.536698109,82.20334744,202.4381236,2.318972348,2.148526755,0.424315132,0.864255265,0.780784104,0.415403296,0.387747942,0.341112976,0.280466718,44.90837317,50.00084824,40.33118075,744.8247499,3.995404807,1.760320371,5.571520555,4.847389716,0.126464353,-3.995404807,0.851984908,0.073985395,-1969.064305,-1968.96577,0.575498,0.000330488,7.0737404,1.27318,1.12023,-3.384976056,0.01208,-0.49238,1.11628,-0.211832,-0.271984,0.408017,-8.600974587,-4.877912884,3.723061703,1.861530851,0.537192279,6.739443735,12.19966401,3.453863567079626,1.33927,1.25979,-2.438438089636544,-0.47667,0.87805,-0.135139,0.408516,-5.3331593559495,-1.649554161731,3.6836051942185,1.84180259710925,0.5429463513459706,3.4913567588402503,3.309141825685147,-0.49238,1.11628,0.780784104,0.864255265,2.148526755,2.318972348,0.021722547605816937,0.256972157,0.305357417,0.27731660540975506,0.000893757,0.562195795,12.766302113454422,0.0034780305011799396,1.12023,1.27318,0.49856142445320395,0.8668543741870327,0.9811246033055344,0.1933766086902905,0.23822999999999994,0.015710000000000002,0.0004989999999999717,0.136845,0.1395599999999999,0.06608999999999998
L180,1.389497828,1.387313311,9.975937461,-0.820044564,0.438561336,0.37692912,0.37785134,0.334361818,0.104723248,0.19722423,0.042780779,0.08588035,0.772399424,0.556634009,0.625942856,0.66982233,90.63048221,214.8885721,2.29303078,2.311639423,0.498165533,0.898056047,0.884131569,0.502490534,0.494916985,0.457697628,0.381911672,49.16212708,61.57355076,61.47623929,874.2446664,3.12320236,0.696944608,5.026700742,3.586913903,0.2830108,-3.12320236,0.463711542,0.069434099,-3867.455642,-3867.321851,0.761398,0.000448737,7.613333061,1.12169,1.11216,-4.317354586,-0.30123,1.12713,1.10734,-0.5235,0.345069,0.43154,-8.463284978,-4.294228675,4.169056304,2.084528152,0.479724872,6.378756826,9.759651991,2.9400705246643315,1.27901,1.27544,-3.163794108476693,0.83717,0.86033,0.324769,0.408772,-4.900226219804,-0.5591939627775,4.3410322570265,2.17051612851325,0.4607199121275249,2.72971009129075,1.7164850987766036,1.10734,1.12713,0.884131569,0.898056047,2.29303078,2.311639423,0.042862121416524936,0.334361818,0.438561336,0.30214460196287146,0.042780779,0.772399424,7.049221829845863,0.1279475606870878,1.11216,1.12169,0.45796505735755316,-0.8889701942357197,0.95217338342449,0.30555825614432197,0.24700999999999995,0.28996,0.022767999999999955,0.02030000000000004,0.16327999999999987,0.1573199999999999
L181,1.391049887,1.38811177,-16.45380647,-3.884770228,0.45318593,0.338631357,0.366687919,0.374011602,0.10847475,0.145557118,0.062016475,0.060024023,0.79789711,0.531705595,0.686006729,0.673351816,89.04772069,221.154126,2.326581867,2.298413533,0.506703084,0.913768403,0.887573379,0.509675067,0.497969947,0.455276883,0.383190399,50.60662713,63.76250357,55.76143269,977.6253367,4.336309644,2.00563308,6.297389362,5.787712824,1.38e-05,-4.336309644,1.45140318,0.061440074,-5060.863291,-5060.707185,0.733314,0.000523582,3.942780644,1.12361,1.10525,-4.838690834,-0.28892,1.12064,1.12967,-0.57024,0.363003,0.419289,-8.876625917,-4.941315411,3.935310506,1.967655253,0.508219109,6.908970664,12.12963388,4.594427360400859,1.27846,1.25845,-3.647492551505593,0.84549,0.87884,0.346681,0.409589,-5.5889463754195,-1.5061501625175002,4.082796212902,2.041398106451,0.4898603544501735,3.5475482689685,3.0824704600468094,1.12064,1.12967,0.887573379,0.913768403,2.298413533,2.326581867,0.04913060744639774,0.338631357,0.45318593,0.3183567691711696,0.060024023,0.79789711,6.479805272477077,0.1772547691146039,1.10525,1.12361,0.8834270502650275,0.46856872159805163,0.9466382449384787,0.3222980502885438,0.25083,0.2751500000000001,0.009700000000000042,0.016322000000000003,0.1532,0.15484999999999993
L182,1.390232294,1.389833699,1.202693626,-6.795146458,0.45811867,0.387008078,0.388547958,0.439492096,0.10229815,0.190985011,0.195709967,0.05539015,0.81393919,0.583031145,0.683274224,0.721705766,92.12538125,224.4366235,2.325803537,2.322654942,0.552122158,0.911456392,0.924332603,0.552541742,0.535892514,0.491717311,0.418276757,56.37964085,66.40842056,59.26383651,962.6641206,3.089731924,0.459880167,5.136171167,3.599800552,0.21989746,-3.089731924,0.510068628,0.065503951,-4178.795348,-4178.646749,0.943711,0.000498403,6.441077833,1.12709,1.09308,-5.390559003,-0.31831,1.09361,1.14539,-0.646274,0.274356,0.410263,-8.215117147,-4.068374179,4.146742968,2.073371484,0.482306238,6.141745663,9.096546393,2.968856604822806,1.27003,1.24622,-4.109506141106022,0.81265,0.87696,0.284973,0.390067,-4.733692543298,-0.4960635494615,4.2376289938365,2.11881449691825,0.4719620341726324,2.61487804637975,1.613540781267977,1.09361,1.14539,0.911456392,0.924332603,2.322654942,2.325803537,0.036050887753929,0.387008078,0.45811867,0.31138223454179775,0.05539015,0.81393919,8.63729727454109,0.14312401510130754,1.09308,1.12709,-0.8516860673233435,-0.5240523282338293,-0.9825196539370626,-0.1861588827517901,0.26842999999999995,0.28096,0.020195999999999992,0.010616999999999988,0.15314000000000005,0.14294000000000007
L183,1.391051656,1.394562804,11.69130822,2.4245292,0.375078986,0.365751467,0.328558091,0.305252102,0.118010053,0.078018706,0.125797692,0.164502485,0.63214792,0.653484228,0.484706512,0.492613698,98.14038265,222.196137,2.370489764,2.371765011,0.508176482,0.867132175,0.871983321,0.512382844,0.496373498,0.429700893,0.343747687,47.76853691,51.86145439,48.30874177,778.953994,3.393466192,0.659639639,5.102525604,3.924335352,0.274343556,-3.393466192,0.530869159,0.075891266,-2300.630343,-2300.521763,0.713568,0.000364179,3.846676364,1.15101,1.14847,-3.982222136,-0.25441,1.0656,1.06728,-0.460233,0.265704,0.308524,-8.763426555,-4.480898776,4.282527779,2.14126389,0.4670139,6.622162666,10.23998924,2.2653525222357778,1.30611,1.30345,-2.7842501152489305,0.83743,0.81924,0.312054,0.32404,-5.1824082827725,-0.6043648619605,4.578043420812,2.289021710406,0.4368678529582979,2.8933865723665,1.828660213027401,1.0656,1.06728,0.867132175,0.871983321,2.370489764,2.371765011,0.0325495513517398,0.305252102,0.375078986,0.2456310389367161,0.078018706,0.653484228,7.546372491662221,0.2555877764274986,1.14847,1.15101,-0.6823777021370978,-0.7309997753940107,0.755843479139987,-0.6547523463429208,0.24804000000000004,0.2281700000000001,0.015515999999999974,0.04635,0.1549799999999999,0.15510000000000002
